# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
30.2265 0.0289567 52866 0.433554
30.3681 0.0287133 52848 0.42991
30.5114 0.0283578 54542 0.424587
30.6547 0.0279555 54276 0.418563
30.7979 0.0278507 55062 0.416994
30.9419 0.0274938 56568 0.41165
31.0885 0.0274646 57266 0.411213
31.2344 0.0274265 58056 0.410644
31.3808 0.0269934 57750 0.404158
31.5277 0.0269179 60380 0.403028
31.6771 0.0265607 60390 0.397679
31.826 0.0263658 61608 0.394761
31.9756 0.0262215 61362 0.392601
32.1255 0.0260519 63752 0.390062
32.277 0.0257088 63528 0.384924
32.4277 0.0257664 64050 0.385787
32.5774 0.0251951 64784 0.377234
32.7324 0.0250145 68814 0.374529
32.8871 0.0249991 66156 0.374299
33.0405 0.0246366 68718 0.368872
33.1949 0.024449 69104 0.366062
33.3524 0.0240253 71682 0.359718
33.5091 0.0240647 70512 0.360308
33.6653 0.0237517 72278 0.355622
33.8241 0.0236212 74532 0.353668
33.9843 0.0233734 74454 0.349958
34.1435 0.0231416 75540 0.346487
34.3039 0.0231093 76526 0.346004
34.4657 0.0230567 78648 0.345216
34.6274 0.0225476 77370 0.337594
34.7862 0.0225304 78272 0.337336
34.9499 0.0222406 82710 0.332997
35.1157 0.0222484 82146 0.333114
35.2805 0.0222389 83712 0.332972
35.4469 0.0218119 84710 0.326578
35.6137 0.021858 86172 0.327269
35.7812 0.0213974 86406 0.320372
35.9482 0.0213407 88244 0.319524
36.1176 0.0211547 89670 0.316739
36.2871 0.020932 90792 0.313404
36.4592 0.0208886 93194 0.312755
36.6302 0.0206557 92352 0.309267
36.8018 0.020434 94914 0.305947
36.9741 0.0202724 95504 0.303528
37.1476 0.0199997 97230 0.299445
37.3221 0.019812 98802 0.296635
37.4979 0.0196395 100952 0.294052
37.6734 0.0195311 99990 0.292429
37.8491 0.0195008 103356 0.291976
38.0283 0.0191913 105014 0.287342
38.2074 0.0189858 106548 0.284265
38.3868 0.0188361 106302 0.282024
38.5653 0.0184666 108002 0.276491
38.7463 0.0185922 111696 0.278372
38.9299 0.018272 112158 0.273577
39.1123 0.0180347 113300 0.270024
39.2962 0.018009 115302 0.269639
39.4808 0.0178992 117396 0.267996
39.6656 0.0176851 117158 0.26479
39.8521 0.0175048 121470 0.262091
40.0388 0.0174531 120660 0.261316
40.2277 0.0173482 125030 0.259745
40.4172 0.0171766 125388 0.257176
40.6079 0.017143 128094 0.256674
40.798 0.0168439 127058 0.252195
40.9891 0.0167747 132336 0.251159
41.1824 0.0165933 132006 0.248443
41.3752 0.0164778 134162 0.246714
41.57 0.016213 137760 0.242749
41.7662 0.0161875 137802 0.242368
41.9607 0.0160756 139016 0.240692
42.1586 0.0159728 144354 0.239152
42.357 0.0157953 142814 0.236495
42.5542 0.0157572 145932 0.235924
42.7541 0.0155927 148206 0.233462
42.9546 0.0155051 150566 0.23215
43.1564 0.0153372 152820 0.229636
43.3597 0.0151975 155142 0.227544
43.5635 0.0150596 157220 0.22548
43.7684 0.0149584 159198 0.223965
43.9736 0.0147763 160994 0.221237
44.1803 0.0145672 164544 0.218108
44.3876 0.0144966 165282 0.21705
44.5959 0.014274 168350 0.213717
44.8055 0.0141482 171660 0.211834
45.0168 0.0140358 173622 0.210151
45.2281 0.0139199 175034 0.208415
45.4403 0.0138589 178512 0.207503
45.6526 0.0137476 178646 0.205836
45.8674 0.0135832 185466 0.203375
46.0836 0.0134867 185382 0.201929
46.2996 0.013415 188252 0.200856
46.5177 0.0132275 192126 0.198048
46.7365 0.0131915 193562 0.197509
46.9554 0.012974 196176 0.194253
47.1763 0.0130182 200130 0.194915
47.3979 0.0128111 201326 0.191814
