# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
23.9086 0.157863 4046 0.873154
24.0233 0.153229 2844 0.847523
24.1291 0.155707 3600 0.861228
24.2431 0.159584 3264 0.882672
24.3572 0.149298 3288 0.825779
24.4685 0.153229 3198 0.847523
24.5798 0.150918 3864 0.834738
24.6976 0.151919 3456 0.840275
24.8127 0.148939 3744 0.823793
24.936 0.150257 3876 0.831085
25.0523 0.145491 3392 0.804725
25.1669 0.146527 3918 0.81045
25.2872 0.141935 3864 0.785055
25.4083 0.141344 4104 0.781786
25.5199 0.147975 3480 0.818461
25.6387 0.136768 4080 0.756476
25.7664 0.138385 4170 0.765419
25.8855 0.137822 4176 0.762305
26.008 0.135326 4560 0.748499
26.1336 0.133582 3656 0.738856
26.2469 0.133544 4344 0.738643
26.3809 0.136094 4830 0.752748
26.5071 0.133796 4416 0.740035
26.6256 0.131661 3876 0.728229
26.7421 0.133006 4752 0.735669
26.8761 0.12674 4968 0.701011
27.01 0.127326 4494 0.704252
27.124 0.128755 4200 0.712152
27.2568 0.125731 5792 0.695429
27.3851 0.126232 4224 0.698202
27.5155 0.122003 5220 0.674806
27.6427 0.127363 4590 0.704456
27.7657 0.120096 5328 0.66426
27.902 0.120969 5304 0.669092
28.0352 0.118997 5040 0.658183
28.1565 0.119147 4920 0.659014
28.2918 0.120109 5750 0.664331
28.4302 0.116601 5388 0.644933
28.5589 0.114429 5784 0.632916
28.6971 0.115011 5400 0.636135
28.8304 0.115885 5640 0.640968
28.9695 0.111507 5934 0.616755
29.1035 0.113748 6120 0.629148
29.2425 0.111884 5544 0.61884
29.3779 0.111984 6164 0.619391
29.5153 0.112498 5838 0.622237
29.6461 0.105534 6144 0.583715
29.7907 0.106377 6288 0.588381
29.9258 0.107449 6576 0.594307
30.0748 0.103973 6504 0.575082
30.2188 0.10767 6594 0.595529
30.361 0.102629 7008 0.567652
30.5003 0.10034 6200 0.554987
30.6412 0.103979 6768 0.575114
30.7876 0.107347 7182 0.593743
30.9298 0.0994444 6864 0.550035
31.0761 0.09908 7308 0.54802
31.2204 0.0983557 6744 0.544014
31.3652 0.0980037 7686 0.542067
31.5175 0.0970469 7280 0.536775
31.662 0.0974664 7920 0.539095
31.8151 0.0979466 7560 0.541751
31.9599 0.0943002 6948 0.521582
32.1058 0.0983836 8430 0.544168
32.2645 0.0942104 8328 0.521086
32.4166 0.096826 7824 0.535553
32.568 0.0946726 8160 0.523642
32.7167 0.0939794 8030 0.519808
32.8774 0.0922282 9372 0.510122
33.0313 0.0933936 7968 0.516568
33.1826 0.0899486 8568 0.497513
33.3427 0.0896657 8934 0.495949
33.4947 0.0886578 8952 0.490373
33.6524 0.0869461 8880 0.480906
33.8146 0.0857078 9548 0.474057
33.9739 0.086919 9126 0.480757
34.1313 0.0839831 9384 0.464518
34.2874 0.0839944 9288 0.46458
34.4468 0.0830359 9792 0.459278
34.6116 0.0840817 9570 0.465063
34.771 0.0816795 10376 0.451776
34.9362 0.0815923 10152 0.451294
35.1033 0.0781833 9960 0.432438
35.2646 0.0793863 10782 0.439092
35.4377 0.0773381 10992 0.427763
35.6063 0.0760239 10452 0.420494
35.7696 0.0759285 10806 0.419967
35.9426 0.0780801 11312 0.431868
36.1079 0.0760432 11112 0.420601
36.2754 0.0751256 10848 0.415526
36.4449 0.0752059 11394 0.41597
36.6133 0.0743469 11952 0.411219
36.7846 0.0751949 11352 0.415909
36.9601 0.0728907 12584 0.403164
37.1397 0.0724313 12390 0.400623
37.3143 0.0717781 12252 0.397011
37.4848 0.0688758 12240 0.380958
37.663 0.070207 12486 0.388321
37.8363 0.0708501 13080 0.391878
38.0139 0.0692784 12968 0.383185
38.1916 0.0675305 12612 0.373517
38.369 0.0687401 13974 0.380207
38.5541 0.067544 13944 0.373592
38.7327 0.0674407 12840 0.37302
38.91 0.0662914 14358 0.366663
39.0994 0.0665113 14588 0.36788
39.2843 0.0657956 14688 0.363921
39.4661 0.0661764 13560 0.366027
39.6505 0.064096 15582 0.35452
39.8367 0.0637745 14544 0.352742
40.0233 0.064194 15420 0.355063
40.2152 0.0629113 15614 0.347968
